source/SRR027956-hg19.hdf5 GM R1 hg19 HindIII
source/SRR027957-hg19.hdf5 GM R1 hg19 HindIII
source/SRR027958-hg19.hdf5 GM R2 hg19 HindIII
source/SRR027959-hg19.hdf5 GM R2 hg19 HindIII
source/SRR027960-hg19.hdf5 GM R1 hg19 NcoI
source/SRR027961-hg19.hdf5 GM R1 hg19 NcoI
source/SRR027962-hg19.hdf5 K562 R1 hg19 NcoI
source/SRR027963-hg19.hdf5 K562 R1 hg19 NcoI




